name                 |obsid      |ra         |dec       |start_time         |processing_date    |xrt_exposure|uvot_exposure|bat_exposure|archive_date|_offset
SwiftJ164449.3+573451|00032200057|16 44 52.82|57 35 19.0|2012-02-01T02:27:00|2017-04-14T00:00:00|  3275.39900|   3273.14800|  2996.00000|  2012-02-12| 0.6654
SwiftJ164449.3+573451|00033765021|16 44 27.15|57 35 19.0|2015-09-04T06:58:58|2015-09-14T00:00:00|  1646.13800|   1644.57800|  1659.00000|  2015-09-15| 2.9901
SwiftJ164449.3+573451|00032200208|16 44 36.71|57 35 19.1|2012-07-11T15:17:59|2017-05-02T00:00:00|  1003.22100|   1002.65500|  1010.00000|  2012-07-22| 1.7350
SwiftJ164449.3+573451|00032526242|16 44 59.97|57 35 19.4|2015-01-23T14:39:59|2015-02-02T00:00:00|  1918.07700|   1913.55000|  1929.00000|  2015-02-03| 1.5154
SwiftJ164449.3+573451|00033765008|16 44 42.25|57 35 19.7|2015-06-17T13:11:59|2015-06-27T00:00:00|  1619.71700|   1618.55100|  1627.00000|  2015-06-28| 1.0425
SwiftJ164449.3+573451|00032526061|16 44 47.45|57 35 20.6|2012-10-15T12:19:59|2017-06-26T00:00:00|   935.21800|    934.79700|   942.00000|  2012-10-26| 0.5368
SwiftJ164449.3+573451|00032200076|16 44 39.79|57 35 20.6|2012-02-22T21:29:00|2017-04-15T00:00:00|  3161.70700|   3169.57000|  3184.00000|  2012-03-04| 1.3500
SwiftJ164449.3+573451|00032526231|16 44 34.95|57 35 20.7|2014-11-07T01:17:58|2018-03-16T00:00:00|  1441.76700|   1441.60500|  1449.00000|  2014-11-18| 1.9708
SwiftJ164449.3+573451|00033765068|16 44 31.86|57 35 20.9|2016-08-06T12:32:58|2016-08-16T00:00:00|  1900.51800|   1896.92300|  1918.00000|  2016-08-17| 2.3745
SwiftJ164449.3+573451|00032526065|16 44 40.74|57 35 21.1|2012-10-20T20:45:59|2017-06-27T00:00:00|  1077.92700|   1076.54800|  1084.00000|  2012-10-31| 1.2356
SwiftJ164449.3+573   |00031955229|16 44 32.31|57 35 21.8|2011-11-10T06:16:59|2016-10-13T00:00:00|  3024.75800|   3023.85900|  3038.00000|  2011-11-21| 2.3181
SwiftJ164449.3+573   |00031955226|16 44 49.24|57 35 22.4|2011-11-07T09:20:05|2016-10-13T00:00:00|  2218.78600|   2217.66200|  2232.00000|  2011-11-18| 0.5128
GRB 110328A          |00450158001|16 44 51.42|57 35 22.5|2011-03-28T22:54:26|2016-09-06T00:00:00| 12720.39100|  12659.61300| 12870.00000|  2011-04-08| 0.5948
SwiftJ164449.3+573   |00031955130|16 44 36.39|57 35 22.6|2011-08-03T00:08:00|2016-09-27T00:00:00|  3829.10200|   3811.34400|  3955.00000|  2011-08-14| 1.7932
SwiftJ164449.3+573451|00032526162|16 44 41.80|57 35 22.7|2013-07-05T18:17:59|2017-11-17T00:00:00|  1598.20900|   1597.21300|  1605.00000|  2013-07-16| 1.1188
SwiftJ164449.3+573   |00031955141|16 44 38.15|57 35 22.9|2011-08-14T03:53:00|2016-09-28T00:00:00|  5145.30300|   5141.68200|  5186.00000|  2011-08-25| 1.5695
SwiftJ164449.3+573451|00032200095|16 44 48.80|57 35 23.6|2012-03-12T04:47:59|2017-04-16T00:00:00|  3047.90100|   3047.56900|  3062.00000|  2012-03-23| 0.5355
SwiftJ164449.3+573451|00032200082|16 44 52.77|57 35 23.9|2012-02-28T18:31:59|2017-04-16T00:00:00|  3136.86900|   3134.25400|  3156.00000|  2012-03-10| 0.7199
SwiftJ164449.3+573   |00031955164|16 44 48.24|57 35 23.9|2011-09-06T02:25:00|2016-09-29T00:00:00|  2907.82100|   2524.46400|  3044.00000|  2011-09-17| 0.5540
SwiftJ164449.3+573451|00032200069|16 44 38.36|57 35 24.0|2012-02-13T14:12:00|2017-04-14T00:00:00|  2684.77000|   2686.06400|  2700.00000|  2012-02-24| 1.5501
GRB 110328A          |00450158005|16 44 45.33|57 35 24.4|2011-03-29T19:58:03|2017-06-19T00:00:00|  1269.75300|   1317.47400|   477.00000|  2011-04-09| 0.7539
SwiftJ164449.3+573451|00032200090| 16 44 54.4|57 35 24.7|2012-03-07T06:12:00|2017-04-16T00:00:00|  3151.67500|   3148.65200|  3164.00000|  2012-03-18| 0.8515
SwiftJ164449.3+573451|00032526019|16 44 55.49|57 35 24.9|2012-09-04T08:31:58|2017-05-07T00:00:00|  1058.06600|   1057.38400|  1065.00000|  2012-09-15| 1.0088
SwiftJ164449.3+573   |00031955088|16 44 42.79|57 35 25.1|2011-06-22T02:53:00|2016-09-16T00:00:00| 11363.10700|  11315.38400| 11478.00000|  2011-07-03| 1.0239
SwiftJ164449.3+573451|00033765093|16 44 54.69|57 35 25.2|2017-02-04T04:22:56|2017-02-14T00:00:00|   371.07200|    370.86100|   378.00000|  2017-02-15| 0.9247
SwiftJ164449.3+573451|00033765207|16 44 54.68|57 35 25.6|2019-06-07T06:06:36|2019-06-17T00:00:00|  1707.48000|   1706.42800|  1714.00000|  2019-06-18| 0.9281
SwiftJ164449.3+573451|00032526029|16 44 27.33|57 35 25.7|2012-09-13T10:56:59|2017-05-08T00:00:00|  2911.05600|   2250.09800|  2936.00000|  2012-09-24| 2.9847
SwiftJ164449.3+573451|00032526084|16 44 43.66|57 35 25.9|2012-11-07T23:22:59|2017-06-28T00:00:00|  1138.09900|   1136.64400|  1144.00000|  2012-11-18| 0.9364
SwiftJ164449.3+573   |00031955247|16 44 49.10|57 35 26.1|2011-11-28T04:20:00|2016-10-15T00:00:00|  3234.42600|   3231.01200|  3245.00000|  2011-12-09| 0.5757
SwiftJ164449.3+573451|00032526045|16 44 30.99|57 35 26.6|2012-09-29T00:43:59|2017-05-08T00:00:00|  1003.04600|   1002.89200|  1010.00000|  2012-10-10| 2.5083
SwiftJ164449.3+573451|00032200070|16 44 54.49|57 35 26.9|2012-02-14T12:44:00|2017-04-14T00:00:00|  2620.16100|   2613.56700|  2636.00000|  2012-02-25| 0.9211
SwiftJ164449.3+573451|00033765004|16 44 59.45|57 35 28.0|2015-05-21T22:18:59|2015-05-31T00:00:00|  2384.93800|   2381.95200|  2405.00000|  2015-06-01| 1.5022
SwiftJ164449.3+573451|00032526087|16 44 37.95|57 35 28.1|2012-11-10T09:30:59|2017-06-28T00:00:00|  1123.25800|   1120.50300|  1135.00000|  2012-11-21| 1.6254
SwiftJ164449.3+573451|00033765223|16 44 47.10|57 35 28.1|2019-09-27T00:16:34|2019-10-07T00:00:00|  1688.18000|   1688.36800|  1687.00000|  2019-10-08| 0.6707
SwiftJ164449.3+573451|00032526221|16 44 25.30|57 35 28.2|2014-08-22T20:00:00|2018-03-01T00:00:00|  1720.09400|   1715.76200|  1730.00000|  2014-09-02| 3.2604
SwiftJ164449.3+573   |00031955224|16 44 39.93|57 35 28.6|2011-11-05T04:23:22|2016-10-13T00:00:00|  3082.55000|   3079.48700|  3102.00000|  2011-11-16| 1.3866
SwiftJ164449.3+573451|00033765236|16 44 43.90|57 35 28.8|2020-01-03T17:56:34|2020-01-13T00:00:00|  1657.32800|   1654.85000|  1664.00000|  2020-01-14| 0.9433
SwiftJ164449.3+573451|00032526024|16 44 59.32|57 35 29.7|2012-09-07T07:16:59|2017-05-07T00:00:00|  2497.38800|   2472.09100|  2514.00000|  2012-09-18| 1.4971
SwiftJ164449.3+573   |00031955160|16 44 56.98|57 35 30.9|2011-09-02T00:28:00|2016-09-29T00:00:00|  3142.32500|   3137.88400|  3190.00000|  2011-09-13| 1.2311
SwiftJ164449.3+573451|00032526142| 16 44 47.0|57 35 31.4|2013-02-08T19:16:59|2017-11-03T00:00:00|  1582.26000|   1579.49500|  1588.00000|  2013-02-19| 0.7253
SwiftJ164449.3+573451|00032200099|16 44 36.98|57 35 31.4|2012-03-16T19:45:05|2017-04-16T00:00:00|  3366.94800|   3369.65200|  3393.00000|  2012-03-27| 1.7673
SwiftJ164449.3+573451|00032200047|16 44 57.95|57 35 32.1|2012-01-22T09:40:00|2017-04-14T00:00:00|  2920.98700|   2917.74300|  2940.00000|  2012-02-02| 1.3528
SwiftJ164449.3+573451|00032200115|16 44 52.25|57 35 33.7|2012-04-01T20:50:00|2017-04-22T00:00:00|  4550.14200|   4429.71700|  4588.00000|  2012-04-12| 0.8114
SwiftJ164449.3+573   |00031955227|16 44 28.72|57 35 34.0|2011-11-08T06:09:00|2016-10-13T00:00:00|  3121.05700|   3121.29100|  3136.00000|  2011-11-19| 2.8339
SwiftJ164449.3+573451|00032526038|16 44 41.58|57 35 34.1|2012-09-22T03:22:59|2017-05-08T00:00:00|  1358.93500|   1355.89100|  1378.00000|  2012-10-03| 1.2426
SwiftJ164449.3+573451|00032200155|16 44 49.37|57 35 34.1|2012-05-12T11:52:00|2017-04-24T00:00:00|   987.87400|    986.10000|   993.00000|  2012-05-23| 0.7094
SwiftJ164449.3+573451|00032526021|16 44 57.14|57 35 35.4|2012-09-05T10:11:59|2017-05-07T00:00:00|  1040.51700|   1041.58500|  1049.00000|  2012-09-16| 1.2908
SwiftJ164449.3+573   |00031955170|16 44 25.13|57 35 36.1|2011-09-12T06:22:00|2016-09-29T00:00:00|  3086.44100|   3043.71800|  3106.00000|  2011-09-23| 3.3092
SwiftJ164449.3+573451|00032526175|16 44 29.58|57 35 36.2|2013-10-04T00:16:59|2017-12-01T00:00:00|  2050.96500|   2047.44500|  2062.00000|  2013-10-15| 2.7324
SwiftJ164449.3+573451|00032200078|16 44 50.65|57 35 36.3|2012-02-24T08:57:00|2017-04-16T00:00:00|  1303.77400|   1300.38400|  1322.00000|  2012-03-06| 0.7708
SwiftJ164449.3+573451|00032526025|16 44 59.44|57 35 36.8|2012-09-09T10:30:58|2017-05-07T00:00:00|   260.74100|    266.69900|   284.00000|  2012-09-20| 1.5655
SwiftJ164449.3+573451|00032526134|16 44 50.84|57 35 37.1|2013-01-14T15:04:59|2017-11-03T00:00:00|  1043.03400|   1040.70200|     0.00000|  2013-01-25| 0.7897
SwiftJ164449.3+573451|00032526146|16 44 49.84|57 35 37.3|2013-03-08T17:18:59|2017-11-04T00:00:00|  1925.45100|   1922.82800|  1938.00000|  2013-03-19| 0.7668
GRB 110328A          |00450257000|16 44 42.48|57 35 38.4|2011-03-29T18:10:31|2016-09-06T00:00:00|     0.00000|      0.00000|  4510.09100|  2011-04-09| 1.1913
SwiftJ164449.3+573451|00033765250|16 44 59.50|57 35 38.6|2020-04-10T14:44:36|2020-04-20T00:00:00|  1648.01200|   1648.16400|  1655.00000|  2020-04-21| 1.5865
SwiftJ164449.3+573451|00032200028|16 44 58.88|57 35 39.3|2012-01-02T21:19:00|2017-04-13T00:00:00|  4725.07000|   4723.03900|  4747.00000|  2012-01-13| 1.5208
SwiftJ164449.3+573451|00033765243|16 44 54.62|57 35 39.3|2020-02-21T17:51:35|2020-03-02T00:00:00|  1865.67300|   1865.53400|  1880.00000|  2020-03-03| 1.0767
SwiftJ164449.3+573   |00031955132|16 44 33.85|57 35 40.1|2011-08-05T05:01:00|2016-09-27T00:00:00|  3106.51900|   2277.88800|  3201.00000|  2011-08-16| 2.2103
SwiftJ164449.3+573   |00031955220|16 44 44.62|57 35 40.2|2011-11-01T02:18:00|2016-10-13T00:00:00|  2921.22400|   2918.93600|  2948.00000|  2011-11-12| 1.0160
SwiftJ164449.3+573   |00031955167|16 44 54.27|57 35 40.3|2011-09-09T10:47:00|2016-09-29T00:00:00|  3026.30100|   3050.81200|  3066.00000|  2011-09-20| 1.0584
SwiftJ164449.3+573   |00031955254|16 44 49.30|57 35 40.4|2011-12-05T01:46:00|2016-10-15T00:00:00|  2988.69700|   2982.34200|  3006.00000|  2011-12-16| 0.8142
SwiftJ164449.3+573451|00033765105|16 44 58.72|57 35 40.5|2017-05-05T10:57:56|2017-05-15T00:00:00|  1961.44600|   1960.00900|  1940.00000|  2017-05-16| 1.5133
SwiftJ164449.3+573   |00031955230|16 44 33.85|57 35 41.5|2011-11-11T09:34:59|2016-10-14T00:00:00|  3038.90300|   3037.59500|  3052.00000|  2011-11-22| 2.2191
SwiftJ164449.3+573451|00032200062|16 44 59.35|57 35 41.9|2012-02-06T07:11:00|2017-04-14T00:00:00|  3074.03700|   3030.01500|  3253.00000|  2012-02-17| 1.5974
SwiftJ164449.3+573   |00031955059|16 44 49.76|57 35 42.4|2011-05-25T00:17:59|2016-09-14T00:00:00| 11114.24300|  11019.66900| 11316.00000|  2011-06-05| 0.8499
SwiftJ164449.3+573   |00031955225|16 44 27.84|57 35 42.7|2011-11-06T10:46:00|2016-10-13T00:00:00|  3069.02600|   3063.97400|  3034.00000|  2011-11-17| 2.9867
SwiftJ164449.3+573451|00032200114|16 44 27.35|57 35 42.8|2012-04-01T01:25:00|2017-04-22T00:00:00|  2839.90700|   2808.14300|  2864.00000|  2012-04-12| 3.0493
SwiftJ164449.3+573451|00032200059|16 44 52.49|57 35 42.9|2012-02-03T08:36:00|2017-04-14T00:00:00|  1684.88000|   1687.08800|  1750.00000|  2012-02-14| 0.9619
SwiftJ164449.3+573451|00032526098|16 44 44.36|57 35 43.4|2012-11-21T01:32:59|2017-06-28T00:00:00|  1138.08400|   1136.83200|  1144.00000|  2012-12-02| 1.0795
SwiftJ164449.3+573451|00033765244|16 44 51.51|57 35 44.4|2020-02-28T13:56:35|2020-03-10T00:00:00|    75.21000|     72.85000|    80.00000|  2020-03-10| 0.9327
SwiftJ164449.3+573   |00031955203|16 44 46.43|57 35 44.5|2011-10-15T04:08:59|2016-10-13T00:00:00|  1727.53400|      0.00000|  1733.00000|  2011-10-26| 0.9571
SwiftJ164449.3+573   |00031955078|16 44 47.91|57 35 44.6|2011-06-12T00:53:00|2016-09-15T00:00:00| 10238.20400|  10289.77600| 10592.00000|  2011-06-23| 0.9003
SwiftJ164449.3+573451|00032200112| 16 44 32.8|57 35 44.8|2012-03-30T00:59:00|2017-04-16T00:00:00|  4471.39900|   4431.53700|  4504.00000|  2012-04-10| 2.4599
SwiftJ164449.3+573   |00031955140|16 44 34.16|57 35 44.9|2011-08-13T03:49:00|2016-09-28T00:00:00|  5320.60500|   5311.07000|  5356.00000|  2011-08-24| 2.2030
SwiftJ164449.3+573451|00032200020|16 44 54.69|57 35 45.2|2011-12-26T07:58:00|2016-10-18T00:00:00|  2894.57300|   3025.51400|  3057.00000|  2012-01-06| 1.1571
SwiftJ164449.3+573451|00033765044|16 44 56.63|57 35 45.2|2016-02-12T22:20:57|2016-02-22T00:00:00|  1757.60800|   1761.03000|  1776.00000|  2016-02-23| 1.3375
SwiftJ164449.3+573451|00032200077| 16 44 52.9|57 35 45.5|2012-02-23T00:38:00|2017-04-15T00:00:00|  2836.46100|   2938.76200|  2962.00000|  2012-03-05| 0.9781
SwiftJ164449.3+573451|00032200116|16 44 55.67|57 35 45.9|2012-04-02T20:27:00|2017-04-22T00:00:00|  2383.01900|   2359.78700|  2402.00000|  2012-04-13| 1.2536
SwiftJ164449.3+573451|00032526141|16 44 55.94|57 35 46.5|2013-02-01T12:34:59|2017-11-03T00:00:00|  1993.55900|   1991.39800|     0.00000|  2013-02-12| 1.2854
SwiftJ164449.3+573451|00033765172|16 44 21.89|57 35 47.1|2018-09-07T17:34:56|2018-09-17T00:00:00|  1618.06700|   1616.75300|  1625.00000|  2018-09-18| 3.7748
SwiftJ164449.3+573451|00032200045|16 44 56.97|57 35 47.8|2012-01-20T17:50:31|2017-04-14T00:00:00|  1283.30600|   1278.96900|  1295.00000|  2012-01-31| 1.4001
SwiftJ164449.3+573451|00032526216|16 44 33.74|57 35 49.0|2014-07-18T07:20:59|2018-02-28T00:00:00|  1632.24300|   1630.55500|  1646.00000|  2014-07-29| 2.2811
SwiftJ164449.3+573451|00033765128|16 44 33.35|57 35 49.1|2017-10-06T07:44:57|2017-10-16T00:00:00|  1774.75000|   1773.89500|  1788.00000|  2017-10-17| 2.3296
SwiftJ164449.3+573   |00031955205|16 44 49.74|57 35 49.4|2011-10-17T04:28:32|2016-10-13T00:00:00|  1945.88300|   1943.80200|  1958.00000|  2011-10-28| 0.9654
SwiftJ164449.3+573451|00032526244|16 45 04.79|57 35 49.4|2015-02-06T01:19:59|2015-02-16T00:00:00|  1707.47200|   1706.37400|  1713.00000|  2015-02-17| 2.3004
SwiftJ164449.3+573451|00033765048|16 44 51.81|57 35 49.5|2016-03-11T20:03:58|2016-03-21T00:00:00|  1627.23900|   1624.12300|  1632.00000|  2016-03-22| 1.0270
SwiftJ164449.3+573451|00032526128| 16 44 56.8|57 35 49.7|2013-01-02T03:45:59|2017-11-02T00:00:00|  1068.08600|   1066.98300|     0.00000|  2013-01-13| 1.3374
SwiftJ164449.3+573451|00032200060|16 44 52.47|57 35 50.1|2012-02-04T18:34:52|2017-04-14T00:00:00|  1933.11500|   1929.69100|  1944.00000|  2012-02-15| 1.0693
SwiftJ164449.3+573451|00032200040|16 44 53.92|57 35 50.9|2012-01-15T17:14:00|2017-04-13T00:00:00|  3226.72500|   3223.15700|  3247.00000|  2012-01-26| 1.1734
SwiftJ164449.3+573451|00033765176|16 44 42.42|57 35 51.4|2018-10-05T03:58:31|2018-10-15T00:00:00|   881.10100|    879.19100|   894.00000|  2018-10-16| 1.3489
SwiftJ164449.3+573451|00032526155|16 44 47.32|57 35 51.8|2013-05-17T23:00:59|2017-11-10T00:00:00|  1458.04500|   1457.32700|  1465.00000|  2013-05-28| 1.0339
SwiftJ164449.3+573   |00031955128|16 44 36.59|57 35 52.2|2011-08-01T01:22:00|2016-09-27T00:00:00|  5257.78100|   5247.58800|  5372.00000|  2011-08-12| 1.9687
SwiftJ164449.3+573451|00032200064|16 44 56.61|57 35 52.5|2012-02-08T00:54:00|2017-04-14T00:00:00|  3100.94300|   3101.25500|  3116.00000|  2012-02-19| 1.4203
GRB 110328A          |00450158000|16 44 56.76|57 35 52.6|2011-03-28T12:41:52|2016-09-06T00:00:00| 14443.01500|  14216.64400| 18209.32900|  2011-04-08| 1.4350
SwiftJ164449.3+573451|00032200110|16 44 35.25|57 35 54.3|2012-03-27T05:37:00|2017-04-16T00:00:00|   711.91300|    700.22600|   729.00000|  2012-04-07| 2.1415
SwiftJ164449.3+573451|00032200086| 16 45 06.0|57 35 54.7|2012-03-03T02:43:00|2017-04-16T00:00:00|  3166.71500|   3164.66000|  3179.00000|  2012-03-14| 2.4844
SwiftJ164449.3+573451|00033765191|16 44 54.97|57 35 55.6|2019-02-08T06:25:35|2019-02-18T00:00:00|  1716.14500|   1712.90500|  1728.00000|  2019-02-19| 1.3172
SwiftJ164449.3+573451|00032526171|16 45 00.78|57 35 56.3|2013-09-06T02:35:59|2017-11-20T00:00:00|  1956.27900|   1951.55800|  1968.00000|  2013-09-17| 1.8898
SwiftJ164449.3+573451|00033765227|16 44 44.44|57 35 56.9|2019-10-25T18:32:34|2019-11-04T00:00:00|  1717.50500|   1716.41300|  1724.00000|  2019-11-05| 1.2610
SwiftJ164449.3+573451|00032526190| 16 44 52.8|57 35 57.1|2014-01-17T07:18:59|2018-01-30T00:00:00|    93.78900|      0.00000|     0.00000|  2014-01-28| 1.1584
SwiftJ164449.3+573451|00032200054|16 44 50.76|57 35 57.6|2012-01-29T06:42:00|2017-04-14T00:00:00|  3062.48900|   3062.05500|  3076.00000|  2012-02-09| 1.1200
SwiftJ164449.3+573451|00032526245|16 44 56.52|57 35 58.0|2015-02-13T17:22:58|2015-02-23T00:00:00|  1755.89600|   1753.85900|  1774.00000|  2015-02-24| 1.4790
SwiftJ164449.3+573451|00032200056|16 44 52.35|57 35 58.4|2012-01-31T19:39:00|2017-04-14T00:00:00|  3194.34500|   3193.74300|  3208.00000|  2012-02-11| 1.1908
GRB 110328A          |00450158007|16 44 43.70|57 35 59.5|2011-03-30T16:21:00|2017-06-19T00:00:00| 12960.71600|  12919.44800| 13240.00000|  2011-04-10| 1.3501
SwiftJ164449.3+573451|00033765043|16 45 04.81|57 35 59.6|2016-02-05T12:57:58|2016-02-15T00:00:00|  1835.17700|   1830.52700|  1845.00000|  2016-02-16| 2.3793
SwiftJ164449.3+573451|00032526039|16 44 31.62|57 35 59.8|2012-09-23T08:13:59|2017-05-08T00:00:00|   945.24800|    942.52000|   951.00000|  2012-10-04| 2.6158
SwiftJ164449.3+573   |00031955103|16 44 45.10|57 35 59.9|2011-07-07T02:15:00|2016-09-26T00:00:00| 12703.72400|  12689.65600| 12941.00000|  2011-07-18| 1.2637
SwiftJ164449.3+573   |00031955187|16 44 30.80|57 35 59.9|2011-09-29T15:49:00|2016-09-30T00:00:00|  2933.52800|   2928.90900|  2951.00000|  2011-10-10| 2.7162
SwiftJ164449.3+573451|00032526251|16 45 03.71|57 36 00.0|2015-03-27T21:40:59|2015-04-06T00:00:00|  1657.32700|   1656.60400|  1664.00000|  2015-04-07| 2.2539
SwiftJ164449.3+573451|00033765188|16 44 53.49|57 36 00.5|2019-01-18T12:49:36|2019-01-28T00:00:00|  1762.25500|   1761.25100|  1776.00000|  2019-01-29| 1.2841
GRB 110328A          |00450161000| 16 44 53.3|57 36 00.5|2011-03-28T12:57:50|2016-09-06T00:00:00|     0.00000|      0.00000|  1424.26000|  2011-04-08| 1.2581
SwiftJ164449.3+573451|00033765037|16 44 55.67|57 36 01.8|2015-12-25T19:22:50|2016-01-04T00:00:00|  1584.53100|   1583.47800|  1599.00000|  2016-01-05| 1.4560
SwiftJ164449.3+573451|00033765229| 16 44 43.2|57 36 01.9|2019-11-08T21:56:35|2019-11-19T00:00:00|  1697.43800|   1695.38500|  1731.00000|  2019-11-19| 1.4344
SwiftJ164449.3+573451|00032526241|16 44 59.59|57 36 02.4|2015-01-16T00:44:59|2015-01-26T00:00:00|  1805.03800|   1802.22700|  1816.00000|  2015-01-27| 1.8254
SwiftJ164449.3+573451|00032200049|16 44 51.83|57 36 02.5|2012-01-24T11:17:00|2017-04-14T00:00:00|  2808.16000|   2803.34300|  2826.00000|  2012-02-04| 1.2330
SwiftJ164449.3+573451|00032200068|16 44 55.33|57 36 02.6|2012-02-12T14:05:00|2017-04-14T00:00:00|  2947.35300|   2945.45900|  2960.00000|  2012-02-23| 1.4407
SwiftJ164449.3+573451|00032526027|16 44 31.16|57 36 03.1|2012-09-11T04:18:59|2017-05-07T00:00:00|  2833.25400|   2860.61600|  2904.00000|  2012-09-22| 2.6949
SwiftJ164449.3+573451|00032526040|16 44 24.64|57 36 03.5|2012-09-24T03:27:59|2017-05-08T00:00:00|   943.06000|    943.50200|   951.00000|  2012-10-05| 3.5023
SwiftJ164449.3+573   |00031955228|16 44 44.28|57 36 03.7|2011-11-09T09:23:00|2016-10-13T00:00:00|  2787.87300|   2780.50600|  2817.00000|  2011-11-20| 1.3700
SwiftJ164449.3+573451|00033765142|16 44 51.31|57 36 04.8|2018-02-03T19:46:57|2018-02-13T00:00:00|  1496.83800|   1493.75800|  1518.00000|  2018-02-14| 1.2518
SwiftJ164449.3+573451|00033765031|16 44 47.32|57 36 04.9|2015-11-13T01:11:58|2015-11-23T00:00:00|  1705.02400|   1704.11200|  1711.00000|  2015-11-24| 1.2473
SwiftJ164449.3+573451|00032526080|16 44 39.37|57 36 05.2|2012-11-02T21:25:59|2017-06-27T00:00:00|  1078.09400|   1076.94500|  1084.00000|  2012-11-13| 1.7995
SwiftJ164449.3+573451|00032526193|16 44 57.47|57 36 05.8|2014-02-07T18:54:59|2018-01-31T00:00:00|  1584.36000|   1582.14300|  1605.00000|  2014-02-18| 1.6611
SwiftJ164449.3+573451|00032200061|16 45 01.92|57 36 06.6|2012-02-05T11:58:57|2017-04-14T00:00:00|  3041.35200|   3038.63200|  2633.00000|  2012-02-16| 2.1131
SwiftJ164449.3+573   |00031955202|16 44 51.15|57 36 07.0|2011-10-14T04:05:00|2016-10-13T00:00:00|  3190.50900|   3186.78100|  3201.00000|  2011-10-25| 1.2835
SwiftJ164449.3+573451|00032526139|16 44 46.35|57 36 07.4|2013-01-24T12:12:59|2017-11-03T00:00:00|   913.09300|    913.14000|   920.00000|  2013-02-04| 1.3196
SwiftJ164449.3+573451|00033765045| 16 44 57.0|57 36 07.4|2016-02-19T14:04:58|2016-02-29T00:00:00|   483.82300|    482.34800|   497.00000|  2016-03-01| 1.6398
SwiftJ164449.3+573451|00032200021|16 44 47.32|57 36 08.0|2011-12-27T08:03:00|2016-10-18T00:00:00|  3099.08700|   3079.39900|  3236.00000|  2012-01-07| 1.2987
SwiftJ164449.3+573451|00033765192|16 44 55.49|57 36 09.5|2019-02-15T08:47:34|2019-02-26T00:00:00|  2478.62900|   2478.68800|  2494.00000|  2019-02-26| 1.5480
SwiftJ164449.3+573451|00033765169|16 44 29.38|57 36 09.5|2018-08-17T08:10:57|2018-08-27T00:00:00|   999.22300|    994.22000|  1010.00000|  2018-08-28| 2.9563
SwiftJ164449.3+573451|00033765147|16 44 58.74|57 36 09.8|2018-03-09T00:13:57|2018-03-19T00:00:00|  1672.36900|   1669.81000|  1677.00000|  2018-03-20| 1.8252
SwiftJ164449.3+573451|00033765184|16 44 55.86|57 36 10.1|2018-12-21T01:31:35|2018-12-31T00:00:00|  1905.54500|   1901.02700|  1916.00000|  2019-01-01| 1.5839
SwiftJ164449.3+573451|00032526133|16 44 47.85|57 36 10.4|2013-01-12T05:24:59|2017-11-03T00:00:00|   987.87500|    985.78000|     0.00000|  2013-01-23| 1.3255
SwiftJ164449.3+573   |00031955191|16 44 33.32|57 36 10.9|2011-10-03T17:35:00|2016-10-12T00:00:00|  3008.75200|   3003.02800|  3025.00000|  2011-10-14| 2.5041
SwiftJ164449.3+573451|00032526056|16 44 53.33|57 36 11.2|2012-10-10T10:36:59|2017-06-26T00:00:00|  1113.00600|   1111.12600|  1119.00000|  2012-10-21| 1.4372
SwiftJ164449.3+573451|00032526082|16 44 39.13|57 36 11.4|2012-11-05T23:19:48|2017-06-28T00:00:00|   842.90300|    843.37900|   851.00000|  2012-11-16| 1.8943
SwiftJ164449.3+573451|00032526022|16 45 02.76|57 36 11.5|2012-09-06T13:28:59|2017-05-07T00:00:00|   887.71200|    940.08200|   949.00000|  2012-09-17| 2.2521
SwiftJ164449.3+573451|00032200043|16 44 48.27|57 36 12.8|2012-01-17T23:59:00|2017-04-14T00:00:00|  3512.68600|   3687.99600|  3726.00000|  2012-01-28| 1.3596
SwiftJ164449.3+573451|00032526232|16 44 43.66|57 36 12.9|2014-11-14T01:07:59|2018-03-16T00:00:00|  1718.05300|   1717.46100|  1725.00000|  2014-11-25| 1.5459
SwiftJ164449.3+573451|00032200022|16 44 46.73|57 36 13.0|2011-12-28T06:30:00|2016-10-18T00:00:00|  3396.17800|   3428.57900|  3473.00000|  2012-01-08| 1.3965
SwiftJ164449.3+573451|00033765126|16 44 48.47|57 36 13.4|2017-09-22T00:49:57|2017-10-02T00:00:00|  1644.79000|   1643.60700|  1652.00000|  2017-10-03| 1.3672
SwiftJ164449.3+573   |00031955218|16 44 56.85|57 36 13.9|2011-10-30T08:21:00|2016-10-13T00:00:00|  3211.83600|   3206.44200|  3229.00000|  2011-11-10| 1.7114
SwiftJ164449.3+573451|00032526229|16 44 42.29|57 36 14.0|2014-10-17T01:38:44|2018-03-14T00:00:00|  6449.31800|   6444.03000|  6488.00000|  2014-10-28| 1.6565
SwiftJ164449.3+573451|00033765193|16 44 55.11|57 36 14.6|2019-02-22T16:20:35|2019-03-04T00:00:00|  1867.92800|   1863.70300|  1879.00000|  2019-03-05| 1.5945
SwiftJ164449.3+573451|00033765144|16 44 52.35|57 36 14.8|2018-02-16T10:31:56|2018-02-26T00:00:00|   578.03500|    577.19800|   584.00000|  2018-02-27| 1.4490
SwiftJ164449.3+573451|00033765129|16 44 41.23|57 36 15.1|2017-10-13T21:22:57|2017-10-23T00:00:00|   885.07300|    884.06800|   891.00000|  2017-10-24| 1.7532
